feature,importance
lawyer,0.00023901221351945538
cabinet,0.00023900126250376712
living,0.00023897862122628397
tea party,0.0002387734023887993
senior citizens,0.00023852095950947322
stamps,0.00023845390506814647
set,0.0002383707867629014
position,0.00023836405519529476
east,0.00023795519847032476
islands,0.00023788956587509147
stopped,0.00023779318219634994
salaries,0.00023770179975843699
areas,0.00023733869477888253
house representatives,0.00023718354587585954
remains,0.00023715422815379062
eliminate,0.00023669028468401625
says house,0.00023666570205351325
double,0.0002366433402567094
walmart,0.00023658222361279155
takes,0.0002358189365938843
amnesty,0.00023578765597032558
canada,0.00023562746318935194
check,0.00023499699008482173
funded,0.00023494653380618218
carolina,0.00023491811149476126
thing,0.0002344765848850177
kind,0.00023445102287360128
major city,0.00023444964465419989
card,0.0002342573309827168
abuse,0.00023425508777536272
wall street,0.00023424479292034152
lobbyist,0.00023391313905660267
manufacturing,0.00023328504050058725
long,0.00023261152113244942
global,0.00023203499840878468
size,0.00023184209071475955
approximately,0.00023165419308803588
twothirds,0.00023163849725723183
benefit,0.0002315653770158773
connie,0.00023145523130787104
mayoral,0.00023123100086330808
nafta,0.00023115503226898474
having,0.00023105983475120093
crisis,0.00023078981546277097
access,0.00023057348721320544
projects,0.00023053239797279202
mccollum,0.00023033758175489472
endorsed,0.00022981643368561586
lot,0.00022978612306259307
agenda,0.00022971981152417598
michelle,0.00022918368682578908
countrys,0.00022905335048207346
simple,0.0002289938761055174
hidden,0.00022871070832044426
deaths,0.00022843791293521466
delay,0.00022831708135330356
miami,0.00022795995273775063
percent time,0.00022701989729700521
thanks,0.00022677585398447008
harry,0.00022628957119334071
massive,0.00022626856321710366
says percent,0.00022622031930331056
heres,0.00022621700484483863
wendy,0.00022599353783002887
politicians,0.00022587669187454324
investigation,0.00022581267402238254
yearold,0.00022581058360358108
expire,0.00022580121769085116
lets,0.0002256397066839038
agencies,0.00022556172208868414
diseases,0.00022535424650658826
metro,0.0002252361609622017
provision,0.00022485664554280406
model,0.0002247847622357875
drop,0.00022458449506582701
natural,0.00022448808794858736
caused,0.00022441716202502258
van,0.00022433132259744214
directly,0.0002242285221645822
hurricane,0.00022412327611876534
added,0.00022394427679296757
sink,0.00022385375471918712
cut taxes,0.00022354431071533595
nursing,0.00022323865886555072
healthcare,0.00022318583046766882
representation,0.00022315322915279233
depression,0.00022308341482880144
obama president,0.00022299064886243273
estate tax,0.00022286837052555399
tell,0.00022279683680181465
mandel,0.00022278714754399984
sarah,0.0002226911653739907
terrorists,0.00022239633518199506
says marco,0.0002221810131821527
state legislature,0.000222098338491434
kitzhaber,0.00022197552332337646
exchange,0.00022182324834058104
jason,0.00022144652255497364
watch,0.00022083673220411748
occur,0.00022055601085525805
clear,0.0002204759703685131
illegal aliens,0.00022037219689948696
presidential nominees,0.00022035397500064943
miles,0.00022027016874912676
youre going,0.0002200986902584966
wealth,0.00022003785545019218
flipflopped,0.0002194984210177965
source,0.00021947404266595857
hike,0.0002194480302809686
practices,0.00021932817005444456
previous,0.00021851207895231566
bernie,0.00021817347305734696
gay marriage,0.00021812446946422852
option,0.00021810911306002542
portland,0.00021803244835878584
global warming,0.00021743289892398924
representatives,0.0002173803092498107
tim kaine,0.00021733882713818861
korea,0.00021721897519416618
happen,0.00021720633665324506
rail,0.00021718642037436012
rapists,0.00021707262220449635
game,0.00021668012395551956
provided,0.00021657398053506592
prosecution,0.00021637753510802705
changing,0.00021625622362275867
antonio,0.00021574017821389166
protect,0.00021550726286495274
reason,0.00021485407818416533
allowing,0.00021483975396683515
signing,0.00021473772942934627
joined,0.00021446033408486443
land,0.00021423015691499425
slush,0.00021409946409182084
voted raise,0.00021405473646474868
background checks,0.00021388591863553353
law enforcement,0.00021382691901932532
travis county,0.00021375124473746487
order,0.00021370384763680827
leave,0.00021357372568442653
taxpayerfunded,0.00021332908356303665
consistently,0.0002133039684736019
oil companies,0.00021323972993104556
fees,0.00021309615566987756
inherited,0.00021298862578756193
federal reserve,0.00021297282473106883
ballot,0.00021259025296275775
commissioner,0.00021252139585826256
privatization,0.00021235949642720226
cash clunkers,0.00021229841353807448
impact,0.00021225268915482377
werent,0.0002122196153404169
public school,0.00021204878588319126
international,0.00021200953246524075
train,0.00021180468023569002
employment,0.00021171227665488747
protest,0.00021169489248754097
available,0.0002113623067349228
victims,0.00021114447849520082
san antonio,0.00021104893445691514
expanded,0.0002107701901209694
pretty,0.00021038458122864265
hospitals,0.00021029273066693586
training,0.00021028793007744418
collective,0.00021016926065833296
religion,0.00021013543632754795
assistance,0.00020999873563299764
deport,0.00020989571780708123
ethics,0.0002098859013939764
jack,0.00020970866724816058
risen,0.00020966951639758482
teen,0.00020954420648815062
theyve,0.00020941438394442023
youd,0.00020939274486246744
points,0.0002092582703479551
housing,0.0002092176182983692
easy,0.00020918769840289376
retirees,0.00020897525444503082
thought,0.0002088395657418942
beginning,0.00020878295618353547
revenues,0.0002087180821631791
seen,0.0002082994671878849
employees pay,0.00020810259919764728
census,0.00020809260131266302
newark,0.0002077617948246452
fix,0.0002075691989885398
aig,0.00020744137475487733
ran,0.00020732323826885238
charlie crist,0.0002070866677485642
substance,0.00020659299573702825
paul ryan,0.00020648843894749863
drugs,0.0002064820383002375
aircraft,0.0002059629409420862
murder,0.00020584333008577253
federal health,0.00020576075383427073
percent population,0.00020572589953051689
murphy,0.0002056289737549823
effect,0.00020521081909208338
nominee,0.00020456804148037184
shes,0.0002044985825291877
virus,0.00020441197164238918
tax returns,0.0002044019555008606
estimates,0.00020428973105291237
despite,0.00020416421646090061
reports,0.00020416252680433705
needs,0.00020403969244690563
growing,0.00020387289609277582
individuals,0.00020378098398858918
chief,0.0002036408799315538
gold,0.0002035411146919161
automobile,0.00020343101837564978
internet,0.00020336262317029722
austins,0.0002031470297476417
regarding,0.00020300958336402753
offices,0.00020289851059280262
said percent,0.00020280254668478663
nondefense,0.00020242642501806186
announced,0.00020240741937176923
moving,0.0002023781967410625
additional,0.00020227719041990256
cut medicare,0.00020204027595706016
property tax,0.00020191622409054677
earth,0.00020191604695608465
brought,0.0002016850971348807
future,0.0002016510689660957
greenhouse,0.00020147566187821858
woman,0.00020144804950107708
regulations,0.00020122496529430552
tax code,0.00020121171571918926
significant,0.00020116728132228047
hispanics,0.00020108343569212272
open,0.00020100750858196838
people day,0.00020094922688345586
johnson,0.000200889707488252
refuses,0.0002007322862086017
costing,0.00020069629380663675
hire,0.00020059450284980708
dropped,0.00020048250014738638
tax rate,0.00020010158382033198
unemployment percent,0.0001998601368582202
played,0.00019929311059787308
injuries,0.00019908091253495095
million dollars,0.0001990785918374411
infrastructure,0.00019893327319681368
trouble,0.00019878536222082418
nearly percent,0.00019875155104929598
beliefs,0.00019865455562828688
voted spend,0.00019863016031459056
research,0.0001986295267490562
represented,0.00019859011994733687
important,0.00019858886579889973
birth,0.00019853708595636384
absolutely,0.00019833462674109274
hate,0.00019825060581667717
ronald reagans,0.00019822758894191643
nominees,0.0001982162733014403
regulation,0.00019799378959755836
house republicans,0.0001977914670204991
information,0.0001976475542663321
highspeed,0.0001971278453475283
deciding vote,0.00019701661326772049
turned,0.00019674373614856665
highest rate,0.00019658062267678396
teach,0.00019642465534409136
region,0.00019584841053047494
guard,0.00019577130742388563
tax dollars,0.00019576515093571592
politician,0.00019549424294938166
minutes,0.0001954765251821672
arab,0.00019534076599148325
required,0.00019495674487869132
says republican,0.00019476559345436934
happens,0.00019456550019781422
terrorism,0.00019441934595916063
religious,0.0001943999729237852
state country,0.00019375053779788383
time history,0.0001936079320848814
new federal,0.00019359544079606335
earned,0.00019359355680326234
proposed budget,0.0001931534401626182
alltime,0.0001929386599556447
says sen,0.00019283956243927174
slaves,0.00019251432982011262
friends,0.0001923473652501247
counties,0.00019200375279681398
accepted,0.00019191619669703733
kaine,0.000191525315628948
supply,0.00019144926952544878
anybody,0.00019121488742918712
decisions,0.00019116151499843124
chris christie,0.00019096347325943692
include,0.000190913728315461
extended,0.00019071384647451991
owe,0.00019063086741473765
unless,0.0001905775191989216
balanced budget,0.0001905319354515116
ceo,0.00019052336815127862
climate change,0.00019048853775899933
incest,0.0001901518402333312
homeless,0.0001901213835706403
says charlie,0.00019002250346818503
colorado,0.00018979448198672862
allen,0.00018969873623779726
tests,0.00018948466412805023
cuccinelli,0.00018948286233771478
mass,0.00018940394356365304
milwaukee county,0.00018922733501968315
terry,0.00018894113555699223
vaccines,0.00018866999465533344
newt,0.00018856775619403382
years old,0.00018833324099688797
instead,0.0001883115163046344
firearms,0.00018830819477812913
brothers,0.00018828280894858356
register,0.00018827584932871238
alaska,0.00018794824322793748
jobless,0.00018783523655098105
core,0.00018773037063128683
abbott,0.00018760586304429974
christie,0.0001875691700522975
organization,0.00018720122158522273
states america,0.00018715969714798604
drill,0.00018695430678562723
household,0.00018685954413236652
state spending,0.00018671838276677923
patient,0.00018671138290931823
tammy baldwin,0.0001866620497323449
start,0.00018665069287764627
advertising,0.0001862346143868988
york city,0.0001860622755930797
pinellas,0.0001859697616322202
promise,0.00018587441937253717
libya,0.00018576792704654891
radical,0.00018568996776606908
leaving,0.0001854201044445489
thomas,0.0001854162720943628
mike,0.0001852290752827265
millennials,0.00018520891330025825
hard,0.00018515512081727047
bargaining,0.00018502890088123965
commercial,0.00018479217760009257
state government,0.00018472044108643954
completely,0.00018450046082255957
bob,0.00018441441392044906
try,0.00018431157379662918
nancy pelosi,0.00018424985021242658
holds,0.00018423722576372672
point,0.00018387383226541932
fiscal year,0.00018367044272743548
games,0.0001834744345201636
ambassador,0.00018335819333035693
passed bills,0.0001831376903541678
looking work,0.0001830962931464631
returns,0.00018272989423314252
natural gas,0.00018271650941001835
hedge fund,0.00018262967664456787
breaks oil,0.000182163276724787
universities,0.00018198887609614242
donors,0.00018194017846262219
christians,0.0001818515983285395
trillions,0.00018183416347771622
communities,0.00018176951563538788
romneycare,0.00018175950420209412
alqaida,0.0001816311207739172
obama percent,0.00018158017372812009
bonuses,0.00018139342993328276
tax hikes,0.00018133178654484945
inflation,0.00018128274836346856
alex sink,0.0001812310990881554
executives,0.0001809391718474267
speaker,0.0001808431851393224
highest taxed,0.00018070103463997838
texans,0.0001806555515110942
mean,0.0001806193698517065
service,0.00018040935813866694
authority,0.00018033724865853856
roy,0.00018023768373188624
pennsylvania,0.00018022762115579169
auto,0.00018014922501654454
metro atlanta,0.00017986326485241923
leaders,0.0001795672735523465
standards,0.00017930975918616586
betty,0.00017919596665183304
jan,0.0001791796439054252
governmentrun,0.00017909456756704328
californias,0.00017879699894715584
government spending,0.00017878058988619685
maybe,0.00017835345540048503
serve,0.00017833631906296932
wind,0.00017823276144533827
atlantic,0.00017819176602897966
evidence,0.00017809280618832798
million year,0.00017805657150723398
oversight,0.00017739890780683816
stamp,0.00017702835459741428
tax revenue,0.0001769188055292762
couple,0.00017690298003484033
popular,0.00017679635438576596
decision,0.0001764232270508488
air,0.00017638655417218343
causes,0.00017630554518761643
billion debt,0.00017595421105319508
convicted,0.00017591704451013024
weapon,0.00017585415368524395
showed,0.00017584109052145861
solar,0.00017582111499081502
percent americans,0.00017568616272306594
date,0.00017560956442471792
middle east,0.00017556086250162064
homicide,0.0001755599191330052
savings,0.0001755076950000293
firefighters,0.00017548866366147277
male,0.00017544805164110353
state new,0.00017534733363534685
victory,0.00017511557445322101
expensive,0.0001750360232281631
meetings,0.00017489243417439094
passage,0.00017480977925676458
death tax,0.00017452096589287418
target,0.00017391064373888717
sen obama,0.00017383872646191075
specifically,0.00017383645452335685
says john,0.00017380652506207464
judge,0.000173754713496081
mr,0.0001737133330746824
providence,0.00017368316558021411
dont want,0.00017346147372189493
shoot,0.00017327769132662553
cosponsored,0.00017315344715019832
wildlife,0.0001728887920007239
expand,0.00017280612824206593
direct,0.00017274330264609882
year medicaid,0.00017268658579294886
collective bargaining,0.0001725535720392974
instate,0.00017253889889228598
field,0.00017228310169961603
care costs,0.00017212890036031052
typical,0.00017204902318751874
plus,0.00017179019228157042
percent increase,0.00017170768826065732
heard,0.00017161286440680576
jeb,0.00017159669473841563
neighborhood,0.00017155044055617742
travis,0.000171350031998488
drinking,0.00017122560842383917
socialized,0.00017121563757549786
directed,0.0001710005373790732
lawmakers,0.00017097213799879596
nuclear deal,0.00017084390145676837
people work,0.00017083895856443522
africanamericans,0.0001708242865470693
stimulus money,0.0001707242409320125
oregonians,0.00017071425582432763
childhood,0.0001706008456269397
center,0.00017059796935234333
exist,0.00017045258806918636
central,0.00017039646167931496
michael,0.00017018987086894795
murders,0.00017009826286828824
capital world,0.00016982230123289952
female,0.0001692941644181162
sen sherrod,0.00016922373905016972
davis,0.00016921850546103498
owns,0.00016921483598898794
saudi arabia,0.00016919239864711508
tennessee,0.00016892334939188212
clackamas,0.00016878547996439103
germany,0.00016878295222792566
carlos,0.00016858487109981356
saudi,0.00016833627448917656
rural,0.0001682619371321647
court justice,0.00016798989236266342
president george,0.00016790525623347165
reid,0.00016779534936455274
weve seen,0.00016778786439256097
bushs,0.00016770037746496714
prevention,0.0001673912724182612
gains,0.00016728982983689998
reduction,0.00016719963513279102
increasing,0.00016712960298161537
key,0.00016709258769653773
activity,0.00016685790408776154
sanctuary,0.00016677288371667618
tammy,0.00016663950328916496
brazil,0.00016648920190430734
dozen,0.00016645250093863935
state senate,0.0001664112145296972
overseas,0.00016624628783447465
leading,0.00016607365242192338
says alex,0.00016589348888492597
food stamps,0.00016574728372286028
criminals,0.0001655263506736867
petersburg,0.00016502694741049855
fired,0.0001648275018234784
higher taxes,0.00016440947862489424
guantanamo,0.00016438919166024125
payroll,0.0001643872046410465
room,0.00016410557101235223
alcohol,0.00016372628479105985
scientists,0.0001636622957994614
driving,0.00016352730365493007
demand,0.00016351450483637476
robert,0.00016345159565925256
federal income,0.00016345025947444086
kander,0.00016338160354809164
hope,0.00016333536767071508
centers,0.00016327165053373887
promote,0.00016313288008104756
town,0.0001630561806166796
arabia,0.00016268458319791234
millionaires,0.00016244230666065369
step,0.00016218729261410235
constitutional,0.0001617380016836332
deleted,0.00016173362418161994
borders,0.00016146363990863808
budget office,0.0001613167257831152
church,0.00016130319747327675
eisenhower,0.0001612644732839128
ended,0.00016125004203487034
talk,0.000161191569586051
falls,0.00016072992484269372
ii,0.00016062725508366005
payroll tax,0.00016053451671937241
glenn,0.0001604226897932216
fallen,0.00016023550043665894
measure,0.0001600580371446015
nearly million,0.00015987715313390172
patrol,0.00015965513933679406
th amendment,0.00015962998145415707
toll,0.00015954276202308112
prison,0.0001594876483644507
ronald reagan,0.00015908427520471325
george bushs,0.00015875061235796271
transgender,0.00015872270946109483
people coming,0.00015862895891422758
state georgia,0.0001585710103951563
wrong,0.00015828824934221598
american history,0.00015818046509402848
phone,0.00015814892682363343
graduation,0.00015814007061151842
saving,0.0001580980835953313
citizen,0.00015806526866713987
named,0.00015797089330270352
release,0.00015787738872854927
claims,0.00015775509289721163
giving,0.0001575773859460147
hillary clintons,0.0001575262151390842
says david,0.0001574313667222858
courts,0.00015741256908390652
bailout,0.00015713405674495538
pays,0.00015697743396198067
pay percent,0.00015684889854628595
built,0.0001565969607830677
mercury,0.0001564420118279298
rise,0.00015624696562099546
sure,0.00015595187155987875
cell,0.00015594091781979632
hiring,0.000155723125309027
iowa,0.00015570543316361672
competitive,0.000155623182985696
sex offenders,0.00015558263192646447
says ron,0.0001554115751392215
nationwide,0.0001552727144571645
national average,0.00015517212026068612
says wisconsin,0.00015513778615110482
hispanic,0.00015510521579116033
intelligence,0.00015504653766659532
girl,0.00015495600713354835
pregnant,0.00015492799179574573
considering,0.0001549162899700377
disability,0.00015491168680318063
measles,0.00015475833271217827
true,0.00015465277571859076
employer,0.0001545935988639319
indiana,0.00015453257689905232
big oil,0.0001544643038315493
unlike,0.00015442609701448018
pregnant women,0.00015441187943794583
law says,0.00015436444240614597
state nation,0.00015402433679578573
pipeline,0.00015371994739115253
session,0.00015364304362342382
billion dollars,0.00015338359719812932
cornilles,0.00015335530018355915
stay,0.00015327473595451
effort,0.00015303362792837703
offer,0.0001530254302580901
tens,0.00015301581994210198
proven,0.00015298442093646965
expansion,0.00015264356564907787
create jobs,0.00015243624783779848
opposition,0.00015229899025021295
loss,0.00015227816121494468
appointed,0.00015227568209034978
prescription drug,0.0001521494527104682
texas public,0.00015212171861191733
ohio jobs,0.0001519868902380328
licenses,0.0001517640966214324
profits,0.00015173310476356052
historic,0.00015166749878425895
man woman,0.0001516630023536021
passes,0.00015164156753081447
billion new,0.00015146235045256703
neighborhoods,0.00015131255588629732
carry,0.00015130519594007993
city council,0.00015115367606091936
trafficking,0.00015114879276943903
amendments,0.0001511198343076506
youth,0.00015076707848222127
city milwaukee,0.00015055854602338337
fastest,0.0001505321265796208
inches,0.00015049936513427843
earn,0.00015046876388145102
list,0.00014979433288626347
sarah palin,0.0001496650501981029
privatize,0.0001490008380278683
quarter,0.00014898630484109758
isnt,0.00014895100552904557
bush administration,0.0001488784638905034
feet,0.00014870709518486662
closest,0.0001485125466488431
sale,0.00014832334784056544
restrictions,0.00014804880570453067
contracts,0.00014800732060140281
dime,0.00014794072813730874
obama says,0.0001478365523132659
aclu,0.00014779048023306343
address,0.00014778620895739082
came office,0.00014772247803668893
says milwaukee,0.00014769862040814143
overall,0.00014754149807943038
officers,0.00014752761144851676
pay federal,0.00014736154838104732
backlog,0.00014722185755251536
legislators,0.00014707136030003108
pacs,0.00014706855626548182
false,0.00014671047120843383
people going,0.0001465500291220677
reagans,0.00014648654288378996
milwaukees,0.00014647164409293474
places,0.00014644718870423547
spent billion,0.00014642480796115597
respect,0.00014633893559472299
status,0.00014622754644453363
value,0.00014615262754280045
voting record,0.0001459983292957509
avoid,0.0001459917642578492
simply,0.00014590991053963404
eric,0.0001457822870468642
candidacy,0.00014575649356396214
havent,0.00014573646098959105
offshore,0.00014571546159535367
judges,0.000145503205603899
tough,0.00014529168496427898
ability,0.0001452248877935177
cia,0.00014521273051240898
presidents combined,0.00014502689682656468
introduced,0.0001446608001277876
overhead,0.00014459776097338313
says supreme,0.00014440501525921304
lost state,0.00014419255307639582
releasing,0.00014392928149759745
proposition,0.00014392193830266113
threatened,0.000143757858309749
half billion,0.0001437300296476797
product,0.00014369695232202336
weve got,0.00014368245143682812
paper,0.00014359699606699634
second amendment,0.00014347327173610747
percent people,0.00014344038964000374
emissions,0.00014334769940639746
congressional district,0.00014334634505762858
mandates,0.00014330500713461493
sheriffs,0.0001432752787191146
bruce braley,0.00014325509444457313
hundreds millions,0.00014296905693030127
moved,0.00014289564467402733
rhode islands,0.0001428379518407938
shutdown,0.00014277494660889012
deny,0.0001424345809321914
obama flipflopped,0.0001420944208005053
adults,0.00014209100213453336
pat,0.00014203549617191827
director,0.0001420171010546315
career politician,0.00014197541168226615
chose,0.0001419369186158126
division,0.00014192217039099697
negotiations,0.00014184641412327988
involve,0.00014166260109125666
rating,0.0001416064417954417
expanding medicaid,0.00014158338783982173
banking,0.0001415577478854359
year did,0.00014146913708478154
spending cuts,0.00014138726029766708
congressional budget,0.00014117859393837008
american troops,0.0001410964187159009
agency,0.00014105860529887258
driver,0.00014096080106923068
twitter,0.00014086956250093346
islamic state,0.00014086832732558186
billion medicare,0.00014078851268997392
rick perrys,0.0001407722325199216
contribution,0.00014054858733451124
childrens,0.00014038068131579917
operations,0.00014006188531245922
somebody,0.00014005961499959752
color,0.00013993009854275636
repeatedly,0.00013991922158165877
percent income,0.00013990081498275648
rob cornilles,0.00013962906179046283
presidency,0.00013958443013702823
prior,0.00013930028736079905
annually,0.00013915457245907364
common core,0.00013882379341391204
lee,0.00013879661173575464
gap,0.0001386585392427519
various,0.00013850999690513834
clinics,0.00013849694150552995
forcing,0.00013844412950556121
pay tax,0.00013824066344363323
wisconsinites,0.00013822920672385534
hundreds thousands,0.0001381997168274837
definition,0.0001381022641463545
newly,0.00013800301429355206
jeb bush,0.00013797282613236227
agriculture,0.00013792108978056446
candidate governor,0.00013786475193847556
books,0.00013784404919420527
state texas,0.00013776336086994824
world war,0.00013775432898637373
president bush,0.00013769209169246457
responsibility,0.0001376306750967808
biden,0.00013757105040386393
faster,0.00013750513089825497
trip,0.00013742756556109492
developers,0.0001373056062537409
invested,0.00013723298864749445
offers,0.00013722655346750634
represents,0.0001371615871766823
waste,0.00013705530389100486
employee,0.00013684984409989098
lunch,0.00013654505277338146
shot,0.0001365231648297655
appeals,0.00013644202939373914
known,0.00013644200980520742
pork,0.0001363895879641789
running president,0.00013623664136703126
closed,0.00013617945893733743
supplies,0.00013588430400341144
arkansas,0.00013561465644236682
unarmed,0.00013561349488316136
increased percent,0.000135465027446086
continues,0.0001354482351664217
freeze,0.00013539515762811424
form,0.00013521746016682031
penny,0.0001352133150731189
voucher,0.0001352083002643584
agents,0.0001347258132993778
television,0.00013465764349673964
hit,0.0001344958617966208
background check,0.0001344563802622743
destroy,0.00013431334331346858
bans,0.00013406925168799345
carbon,0.00013401388917695146
average student,0.0001340127416707707
bureau,0.00013397588575659472
sachs,0.00013390922114957945
mosque,0.00013384829153239688
advantage,0.0001336729861309287
dollars year,0.00013347713682187093
gerald,0.00013344705421097346
clearly,0.0001333358679275698
el,0.00013333314247530574
barbara,0.00013332187922076116
civil war,0.00013322570870118107
youth unemployment,0.00013313074009901858
interior,0.00013287579188633362
thousands jobs,0.00013260503196316735
ends,0.00013254575570933257
medicaid fraud,0.00013253521300655944
discretionary,0.00013245860672238502
grant,0.00013229965694995898
millions dollars,0.00013228605052922375
clunkers,0.00013219373676588952
electoral,0.0001320402036406485
drove,0.00013201265156314158
deductions,0.00013196939622000481
hearings,0.00013195276828089795
larger,0.00013191882021358248
regulatory,0.00013191350570245866
faith,0.00013189202824016652
suggested,0.00013182576612576953
straight,0.00013169011530132457
york times,0.00013166328270184893
rigged,0.0001316372025247821
hurt,0.00013160163295719053
line,0.00013155101420063385
challenger,0.00013151681417344842
secretary state,0.0001314425306136384
vietnam,0.00013139678151715783
texting,0.00013124759617486514
stood,0.000131185350720996
separate,0.00013097618587757282
kasichs,0.0001309225595576633
stayed,0.00013091161237669598
unconstitutional,0.00013089369044096773
paul ryans,0.00013085592229026142
homicides,0.0001307367743591255
ukraine,0.00013071138131737727
gdp,0.0001307077040116186
defend,0.00013059980600999203
believes,0.00013036451868487492
girls,0.00013034283003228944
regular,0.00013030459972925582
departments,0.00013030243834264677
conduct,0.00013028932664463702
virtually,0.0001302501914455209
granted,0.0001302432051069045
expanding,0.00013007292564208055
sell,0.0001300693566574102
billionaire,0.0001299863340627605
rape incest,0.00012988944250719089
fox,0.00012979574013958933
subsidize,0.00012977082079491047
happening,0.00012966597141901858
encouraged,0.00012963506167678837
commitment,0.0001295323739463429
nathan,0.00012943666799820325
candidates,0.00012936602251646694
putting,0.00012930313784887117
recipients,0.00012925444611672305
thank,0.00012906159593793675
wed,0.00012904770019576657
law passed,0.00012896959022724766
violations,0.0001289555251529596
kennedy,0.00012892120580005465
pay year,0.00012889716339709826
rose,0.00012883627947700503
lie,0.0001288148851557299
politics,0.00012878226498756195
kingston,0.00012878056546237627
destroyed,0.0001282830934627837
whitehouse,0.00012814413199417545
grew,0.00012812724321571497
southern border,0.00012812698803507208
foreign policy,0.00012802495314525258
pakistan,0.0001279347655043102
koch brothers,0.00012783746976604256
democrats republicans,0.00012770425267427557
tax hike,0.00012758894853727012
teacher,0.00012747529488231718
year percent,0.00012741384198053688
state employees,0.00012732367363177253
offered,0.00012726273910627082
new health,0.0001272260439557908
nelson voted,0.00012720193927849425
takeover,0.0001271410941903567
kept,0.00012703727668577557
everify,0.0001269741986021339
country world,0.00012684796335467265
turn,0.0001267432975326296
iraq war,0.00012672809923989126
god,0.00012669961782217423
marijuana use,0.00012669949280200718
tax rates,0.00012637195322522256
transactions,0.000126323208660283
ed,0.00012624216332464712
immigration law,0.00012622669275130948
interests,0.00012621610772652625
argued,0.00012620956636857537
trillion dollars,0.00012615045826542678
patients,0.00012612570099525955
ron johnson,0.00012611658043849093
hassan,0.0001259711319030532
allies,0.00012579272048517662
connecticut,0.0001256635678010725
positions,0.000125638758610495
gm,0.00012557374464793687
obama wants,0.00012553278322995586
invented,0.000125522254225743
sending,0.00012545642417758943
oppose,0.00012534788831329298
manufacturers,0.0001251995610838604
chance,0.00012517838617623694
google,0.00012508556561517526
ponzi scheme,0.00012508266133051866
higher education,0.00012504740316549107
immigration reform,0.00012479109501974394
plan end,0.00012472097424479702
mcauliffe,0.00012456457909702223
thompson,0.0001244376547819633
protections,0.00012438112178671265
cents gallon,0.00012431733257507383
repealed,0.0001242450379056007
referendum,0.00012408165987503396
percent higher,0.00012401981219669684
pursue,0.00012401103325998286
allows,0.00012400156739430926
people living,0.00012384956269105463
truck,0.00012380689750459
insurance premiums,0.00012367857029087773
household income,0.00012362731689862595
disabled,0.000123538119611558
residency,0.00012349299176343985
shootings,0.00012336009418693666
gulf mexico,0.00012328588492061654
mexican,0.0001231800705921161
fox news,0.0001231704734693937
goal,0.00012311988756413816
share,0.00012284385401473968
iran nuclear,0.0001226889546774667
house speaker,0.00012268068660495397
took control,0.0001226752549124192
failure,0.00012267348530061963
discretionary spending,0.00012263859721229568
hood,0.00012250294211804067
cap,0.0001224459775858571
credit card,0.0001222548082408472
tied,0.00012223704997058255
public education,0.00012223472665731197
ohio lost,0.0001222133423290573
food stamp,0.00012218823579742625
caught,0.00012207511334491676
percent taxes,0.00012190578280647122
foreclosures,0.00012182158902018992
hurricane sandy,0.00012168355014585852
make percent,0.00012166299794386662
overhaul,0.00012164705744782331
house republican,0.0001215599663067193
worse,0.00012152261314808517
foreign aid,0.0001214206572405541
north carolina,0.00012135208304652972
today years,0.00012121191012355272
trump said,0.000121122392220911
graduates,0.00012105420291533373
problems,0.00012103227514970599
spending money,0.00012090186445769458
offenders,0.00012059789079777774
choice,0.00012056596371947481
al,0.00012055210957319063
equal,0.00012054209591312278
millions people,0.00012031371495573939
gross,0.00012023851347911385
reached,0.00012016655444753498
photo,0.00012004942095263286
uses,0.00011997634663568673
state department,0.00011988524993705214
people voted,0.00011980490660723332
lost jobs,0.00011976826253523172
strike,0.00011973941326154395
closing,0.00011970958307626632
assembly,0.00011967812075883212
increase percent,0.0001196475420891135
estimate,0.00011957906210799084
school funding,0.00011956424097541433
apparently,0.00011945500164218572
remove,0.00011936638229465731
julie,0.00011924186404598806
dollars debt,0.00011900743327114625
skyrocketing,0.00011884831093569388
taxpayers million,0.00011870526300576694
hands,0.0001187003279361022
trillion deficit,0.00011868450977912899
terrible,0.00011867589185597503
youve,0.00011856529547629874
telling,0.00011856229674704344
percent students,0.00011855513426871064
thinks,0.00011854945343089791
rep paul,0.00011843217813271356
relief,0.00011838915069887408
concluded,0.00011836569532201878
visit,0.00011833960505382895
secondmost,0.00011829732466849461
crists,0.00011807445827335634
says tax,0.00011771240537470017
accidents,0.00011770382851694131
attempt,0.00011755355365458789
crime rates,0.00011747904757084215
eat,0.00011747270694186215
constitutional amendment,0.000117452352199841
individual mandate,0.00011743735817372909
folks,0.00011739639173770982
interview,0.00011731944534428137
golf,0.00011718838146251502
says years,0.00011713944544725543
beer,0.00011696706509313612
immediate,0.00011691415789139603
banning,0.00011670592923883245
huge,0.00011665736744688788
older,0.00011663551799675067
existing,0.00011658539384342561
behavior,0.00011658036670137789
federal funds,0.00011657399555708891
abele,0.0001165203188453212
missouri,0.00011651321647373529
licensed,0.00011640211664697158
approximately percent,0.00011639208937625366
stimulus passed,0.00011638776374779101
league,0.00011633979712339869
ranked,0.00011611186297539728
similar,0.00011604564212384412
sequester,0.00011584035345751617
college tuition,0.00011581743703536286
impose,0.00011578020602761597
proposing,0.00011575865687348547
bergdahl,0.00011570626593405083
medical marijuana,0.00011556744715550616
violent,0.00011546387023441045
longterm,0.00011535795374571261
battlefield,0.00011519609123444945
